Id,Year,SECTION_ID,Baujahr,GEOPOINT_ID,Haltungslaenge,Mittlere_Tiefe,Kanalart,Wasserschutzzone,Lage_im_Verkehrsraum,Grundwasserstand,Materialart,Materialgruppe,Cluster_Name,Profilart,Profilbreite,Profilhoehe,Erneuerung,SUBS_CLASS,PRIO_CLASS,SUBSTANZ,Prioritaet,ENTSCHEIDUNG_KUBUS_C,ENTSCHEIDUNG_STRATEGIE,Ausgabe,RAD,RBW_AHK,Lat1,Lat2,Long1,Long2
201326,2016,8005,1925,47292,31.734,2.26,K,KW,B5,1,SB,Stahlbeton,Gesamt lt 1945,DN,1000,1000,56383.38,1.75239396271,3.92,74.95,78.01,1,1,0.0,0,1.0,50.5505191875,50.5504161836,9.68851760182,9.68811495571
201351,2016,8006,1960,47294,18.587,3.03,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,250,250,15197.66,4.36192382718,4.4,90.0,19.84,1,1,0.0,11,0.0,50.551470013,50.5513314498,9.68043141111,9.68051505642
201376,2016,8007,1960,47296,57.647,2.88,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,400,400,55753.3,2.8837139466,2.69,52.33,53.51,2,2,0.0,11,0.0,50.5513199982,50.5508376153,9.68054175369,9.68078012294
201401,2016,8008,1960,47298,58.064,2.88,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,250,250,38595.14,3.70349895176,4.4,28.9,87.44,3,1,0.0,11,0.0,50.5513142914,50.5508363035,9.68052106265,9.68075838025
201426,2016,8009,1960,47300,50.62,3.08,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,500,500,78820.4,3.24053684742,4.31,42.78,85.67,3,1,0.0,11,0.0,50.5523146181,50.5519671066,9.68158059655,9.6820200522
201451,2016,8010,1960,47302,49.693,3.12,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,500,500,77376.97,4.10110719968,4.54,17.98,90.12,4,1,0.0,11,0.0,50.5519601303,50.5516189445,9.68202884454,9.68246280924
201476,2016,8011,1960,47304,42.929,2.59,K,KW,B5,2,SLB,Beton,Beton,DN,500,500,56428.02,3.63250309412,4.54,31.02,90.11,3,1,0.0,11,0.0,50.5522938318,50.5519963885,9.68175314686,9.6821168438
201501,2016,8012,1905,47306,98.028,2.83,K,KW,B5,1,B,Beton,Gesamt lt 1945,EI,500,750,128852.9,2.88485159431,5.06,52.3,100.0,3,1,0.0,0,1.0,50.5522873077,50.5522845225,9.68174613594,9.68174567229
201526,2016,8013,1960,47309,45.361,2.74,K,KW,B5,1,SLB,Beton,Beton,DN,500,500,59624.77,1.19016630131,3.04,86.2,60.79,1,1,0.0,11,0.0,50.5519893222,50.5516817801,9.68212563483,9.6825243155
201551,2016,8014,1960,47311,55.6,4.76,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,EI,800,1200,129030.92,1.47404572883,4.08,80.52,81.51,1,1,0.0,11,0.0,50.5512631742,50.5508940666,9.68305247861,9.68353900154
201576,2016,8015,2007,47313,50.594,2.86,K,KW,B5,2,GFK,Kunststoff,Kunststoff,DN,500,500,66503.28,1.51834995204,5.06,81.61,100.0,1,1,0.0,58,0.0,50.5515236097,50.5512245156,9.68245150949,9.6819316315
201601,2016,8016,1960,47315,9.972,3.1,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,500,500,15527.4,3.24053684742,3.71,42.78,73.72,3,1,0.0,11,0.0,50.5516119652,50.5515314913,9.6824644306,9.68245398061
201626,2016,8017,1905,47317,7.37,2.84,K,KW,B5,1,STZ,Steinzeug,Gesamt lt 1945,DN,200,200,4898.84,2.60873265414,3.05,57.83,60.9,3,1,0.0,0,1.0,50.5515773895,50.551592824,9.68267556893,9.68259390631
201651,2016,8018,1960,47319,10.012,2.98,K,KW,B5,1,SLB,Beton,Beton,DN,500,500,13160.27,1.58878535289,3.11,78.22,62.14,1,1,0.0,11,0.0,50.5516741024,50.5516040767,9.68253154485,9.68257667818
201676,2016,8019,1960,47321,73.266,2.86,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,48699.91,4.09565990176,5.06,18.09,100.0,4,1,0.0,11,0.0,50.5511017109,50.5515248088,9.68323751616,9.6824632711
201701,2016,8020,1905,47323,32.695,2.62,K,KW,B5,1,STZ,Steinzeug,Gesamt lt 1945,DN,200,200,21732.37,4.18459314974,4.16,16.31,82.91,4,1,0.0,0,1.0,50.5510952772,50.5508731074,9.6832473041,9.68352756131
201726,2016,8021,1905,47325,66.286,2.58,K,KW,B5,1,STZ,Steinzeug,Gesamt lt 1945,DN,200,200,44060.3,3.215309376,5.06,43.54,100.0,3,1,0.0,0,1.0,50.5511024059,50.5515725046,9.68323861311,9.68268656513
201751,2016,8022,1960,47327,114.067,3.18,K,KW,B5,2,B,Beton,Beton,EI,500,750,177613.73,3.04468096375,5.06,48.66,100.0,3,1,0.0,11,0.0,50.5522688569,50.5516012773,9.68378720722,9.68259398603
201776,2016,8023,1960,47329,55.89,2.5,K,KW,B5,1,B,Beton,Beton,EI,600,900,82977.09,3.21671744113,5.06,43.5,100.0,3,1,0.0,11,0.0,50.5526763707,50.5522967904,9.68125689392,9.68175009813
201801,2016,8024,1905,47331,2.515,2.31,K,KW,B5,1,B,Beton,Gesamt lt 1945,DN,150,150,1671.72,4.71037632697,4.97,90.0,20.0,1,1,0.0,0,1.0,50.5529137012,50.5529011594,9.68093451365,9.68094307087
201826,2016,8025,1905,47333,88.04,2.5,K,KW,B5,1,STZ,Steinzeug,Gesamt lt 1945,DN,200,200,58520.19,3.25932851372,4.16,42.22,82.91,3,1,0.0,0,1.0,50.5528936519,50.5522952443,9.68095044428,9.68174229793
201851,2016,8026,1905,47335,9.762,3.43,K,KW,B5,1,STZ,Steinzeug,Gesamt lt 1945,DN,350,350,9620.94,5.05879998172,4.32,0.0,85.89,5,1,0.0,0,1.0,50.5531086134,50.5531086349,9.68087142705,9.68086775715
201876,2016,8027,1905,47339,52.006,4.66,K,KW,B5,2,STZ,Steinzeug,Gesamt lt 1945,DN,200,200,48862.24,3.04961987043,4.32,48.51,85.86,2,2,0.0,0,1.0,50.5529800834,50.5533342604,9.68289231033,9.68243473796
201901,2016,8028,1960,47341,50.332,5.15,K,KW,B5,2,STZ,Steinzeug,Steinzeug,DN,200,200,47289.43,3.42519848456,3.47,37.24,69.05,3,1,0.0,11,0.0,50.5533412196,50.5536855107,9.68242580402,9.6819867298
201926,2016,8029,1905,47343,99.394,2.8,K,KW,B5,1,B,Beton,Gesamt lt 1945,EI,500,750,130648.44,4.71037632697,4.97,90.0,20.0,1,1,0.0,0,1.0,50.5529633139,50.5522753266,9.68291479509,9.68378814776
201951,2016,8030,1960,47345,32.784,2.92,K,KW,B5,1,B,Beton,Beton,EI,500,750,43092.93,2.5509959255,4.14,58.98,82.56,2,2,0.0,11,0.0,50.5524633369,50.5522747299,9.68413488902,9.68379787915
201976,2016,8031,1960,47347,33.243,1.81,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,300,300,23167.05,4.16900690329,5.06,18.02,100.0,4,1,0.0,11,0.0,50.5533308444,50.5531079597,9.68400268253,9.68429258037
202001,2016,8032,1960,47349,28.164,2.18,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,300,300,22736.8,2.46035307108,2.84,60.79,56.65,2,2,0.0,11,0.0,50.5531008824,50.5529128529,9.68430168168,9.6845475874
202026,2016,8033,1960,47351,63.233,3.66,K,KW,B4,1,B,Beton,Beton,EI,400,600,71554.46,3.31339881289,5.06,40.6,100.0,3,1,0.0,11,0.0,50.5512934141,50.5508581342,9.68506197074,9.68561420049
202051,2016,8034,1905,47353,77.479,3.2,K,KW,B5,2,B,Beton,Gesamt lt 1945,EI,350,525,76359.43,3.42919731678,5.06,37.12,100.0,3,1,0.0,0,1.0,50.5517366269,50.5522683501,9.68448162825,9.6837969399
202076,2016,8035,1960,47355,25.992,3.29,K,KW,B4,2,B,Beton,Beton,EI,400,600,29412.55,2.48818927285,4.1,60.24,81.86,2,2,0.0,11,0.0,50.5517296404,50.5515560481,9.68449058943,9.68471601688
202101,2016,8036,2012,47357,38.845,3.54,K,KW,B5,1,PVCU,Kunststoff,Kunststoff,DN,300,300,38283.69,0.00129325240405,0.0,99.99,0.02,0,1,0.0,63,0.0,50.551268801,50.5509506926,9.68717886491,9.6873596345
202126,2016,8037,1960,47359,27.952,2.99,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,18579.69,3.60105870603,5.06,34.02,100.0,3,1,0.0,11,0.0,50.5514132815,50.5512473257,9.68681860089,9.6865413719
202151,2016,8038,1960,47361,5.064,2.17,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,3366.04,4.36192382718,4.4,90.0,19.84,1,1,0.0,11,0.0,50.5514551843,50.5514206212,9.68680286371,9.68682146009
202176,2016,8039,1960,47363,4.779,2.18,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,3176.6,4.10110719968,4.12,17.98,82.12,4,1,0.0,11,0.0,50.5514398954,50.5514191089,9.68687152627,9.6868293288
202201,2016,8040,1960,47365,8.664,2.44,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,300,300,6994.45,2.28283949873,4.12,64.34,82.12,2,2,0.0,11,0.0,50.5529060069,50.5528518761,9.68455711547,9.68462290323
202226,2016,8041,1960,47367,10.16,2.83,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,300,300,8202.17,1.58234049392,2.84,78.35,56.65,1,1,0.0,11,0.0,50.5528449465,50.5527660661,9.68463137136,9.68466961281
202251,2016,8042,1995,47369,24.33,2.96,K,KW,B4,1,B,Beton,Beton,DN,400,400,23530.76,1.27119626699,2.13,86.18,42.41,1,1,0.0,46,0.0,50.5527594631,50.5526215307,9.68466687745,9.68441782014
202276,2016,8043,1960,47371,15.379,2.82,K,KW,B4,1,STZ,Steinzeug,Steinzeug,DN,200,200,10222.42,0.312541846018,0.0,96.87,0.0,4,4,3961.26,67,1343.64,50.5531599991,50.5530658763,9.68535782442,9.68521701986
202301,2016,8044,1960,47373,50.813,3.01,K,KW,B4,1,B,Beton,Beton,DN,300,300,50078.75,3.2892639156,5.06,41.32,100.0,3,1,0.0,11,0.0,50.5530593451,50.5527651504,9.6852066627,9.68467852093
202326,2016,8045,1961,47375,42.205,2.29,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,250,250,28053.66,2.02674535142,4.02,69.47,80.39,2,2,0.0,12,0.0,50.552813669,50.5524922593,9.68849361274,9.68878367397
202351,2016,8046,1961,47377,17.543,2.47,K,KW,B5,1,B,Beton,Beton,DN,500,500,23059.4,4.12394174478,5.06,17.52,100.0,4,1,0.0,12,0.0,50.552483648,50.5523575728,9.68879056416,9.68891183259
202376,2016,8047,2013,47379,41.122,2.36,K,KW,BG,1,PP,Kunststoff,Kunststoff,DN,242,242,27333.79,0.000441452927296,0.0,100.0,0.01,0,1,0.0,64,0.0,50.5503190317,50.550645356,9.69008414775,9.68984252576
202401,2016,8048,1925,47381,6.134,2.32,K,KW,B5,1,B,Beton,Gesamt lt 1945,DN,400,400,5932.5,3.25428096487,3.59,42.37,71.47,3,1,0.0,0,1.0,50.5507217403,50.5507557019,9.68929964307,9.68925053637
202426,2016,8049,1925,47383,57.6,2.32,K,KW,B2,1,SB,Stahlbeton,Gesamt lt 1945,DN,1000,1000,102340.8,2.41440264957,5.06,61.71,100.0,2,2,0.0,0,1.0,50.550757061,50.5505229456,9.68923971548,9.68853147558
202451,2016,8050,1983,47385,33.007,3.34,K,KW,B5,2,B,Beton,Beton,DN,400,400,37350.72,1.49916513929,2.1,80.02,41.54,1,1,0.0,34,0.0,50.5506518469,50.5507848052,9.68984595174,9.69024645791
202476,2016,8051,1983,47387,16.75,3.98,K,KW,B5,1,B,Beton,Beton,DN,400,400,18954.3,0.83228124055,1.28,91.68,25.12,0,1,0.0,34,0.0,50.5507942064,50.5509330737,9.690247428,9.69020926868
202501,2016,8052,1925,47389,29.608,2.48,K,KW,B5,2,B,Beton,Gesamt lt 1945,DN,400,400,28635.38,2.573100982,3.92,58.54,78.01,2,2,0.0,0,1.0,50.5508340623,50.5507204064,9.68967559671,9.68931076075
202526,2016,8053,1983,47391,6.604,3.39,K,KW,B2,1,B,Beton,Beton,DN,400,400,7473.09,0.83228124055,1.28,91.68,25.12,0,1,0.0,34,0.0,50.5508249965,50.550832771,9.68976528159,9.68968711026
202551,2016,8054,1983,47393,8.321,3.73,K,KW,B5,1,B,Beton,Beton,DN,400,400,9416.04,0.83228124055,1.28,91.68,25.12,0,1,0.0,34,0.0,50.5509382048,50.5509431366,9.69020237051,9.69009859428
202576,2016,8055,1983,47395,26.5,3.64,K,KW,B5,1,B,Beton,Beton,DN,400,400,29987.4,0.83228124055,1.28,91.68,25.12,0,1,0.0,34,0.0,50.550940382,50.5508244734,9.6900868946,9.68977768151
202601,2016,8056,1925,47397,52.629,3.76,K,KW,B2,1,SB,Stahlbeton,Gesamt lt 1945,DN,1000,1000,109123.6,2.49661042416,5.06,60.07,100.0,2,2,0.0,0,1.0,50.5510558086,50.550761974,9.68981564035,9.68925143241
202626,2016,8057,1925,47399,17.57,4.72,K,KW,B5,1,B,Beton,Gesamt lt 1945,DN,800,800,40774.7,1.28449189447,1.87,84.31,36.77,0,1,0.0,0,1.0,50.551047429,50.5510585145,9.69006117186,9.68982796041
202651,2016,8058,1925,47401,21.955,3.74,K,KW,B2,1,B,Beton,Gesamt lt 1945,DN,700,700,40371.95,4.05271423679,5.06,18.95,100.0,4,1,0.0,0,1.0,50.5511443681,50.5510494204,9.6903297535,9.69007418729
202676,2016,8059,1961,47403,13.597,2.84,K,KW,B5,1,B,Beton,Beton,DN,400,400,13150.34,3.55016057256,3.61,33.5,71.99,3,1,0.0,12,0.0,50.5512561157,50.5511510658,9.69026811902,9.69033469297
202701,2016,8060,1961,47405,5.236,3.7,K,KW,B5,1,PVCU,Kunststoff,Kunststoff,DN,400,400,5925.06,1.43729293712,1.43,81.25,28.33,1,1,0.0,12,0.0,50.551301309,50.5512640221,9.69025718998,9.69026942019
202726,2016,8061,1961,47407,62.407,4.46,K,KW,B5,2,B,Beton,Beton,DN,500,500,107221.47,4.12394174478,4.15,17.52,82.67,4,1,0.0,12,0.0,50.5517524538,50.5513093106,9.68973437837,9.69025153351
202751,2016,8062,1961,47409,36.509,2.31,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,24267.53,3.27455489972,5.06,41.76,100.0,3,1,0.0,12,0.0,50.5522913775,50.5520926945,9.6907814741,9.69038912669
202776,2016,8063,1961,47411,59.368,3.47,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,48542.25,1.15026051311,2.84,89.47,56.85,1,1,0.0,12,0.0,50.5520871026,50.5517586545,9.69037817576,9.68973517464
202801,2016,8064,1925,47413,3.775,2.48,K,KW,B2,1,B,Beton,Gesamt lt 1945,DN,700,700,6003.95,2.40801533748,4.13,62.86,82.29,2,2,0.0,0,1.0,50.551329482,50.5513166412,9.69102350433,9.69098987657
202826,2016,8065,1925,47415,49.551,2.8,K,KW,B2,2,B,Beton,Gesamt lt 1945,DN,700,700,78808.39,3.16969863406,4.13,44.91,82.29,3,1,0.0,0,1.0,50.5513125792,50.5511483222,9.69097725423,9.69034238827
202851,2016,8066,1966,47417,56.886,3.68,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,46512.84,3.24390210508,5.06,42.68,100.0,3,1,0.0,17,0.0,50.5516394114,50.5513086696,9.69085498972,9.69026105223
202876,2016,8067,1961,47419,88.018,3.37,K,KW,B5,1,B,Beton,Beton,DN,500,500,137052.83,3.50480540466,5.06,36.38,100.0,3,1,0.0,12,0.0,50.5523504177,50.5517592534,9.68892033906,9.68972516115
202901,2016,8068,1963,47421,72.07,3.23,K,KW,B5,2,B,Beton,Beton,DN,300,300,71028.59,3.39742449581,5.06,38.08,100.0,3,1,0.0,14,0.0,50.5528888746,50.5524934146,9.6895752712,9.68878754448
202926,2016,8069,1963,47423,71.983,3.23,K,KW,B5,1,B,Beton,Beton,DN,300,300,70942.85,3.27606599001,5.06,41.72,100.0,3,1,0.0,14,0.0,50.5528852912,50.5524905342,9.68957595297,9.68879252782
202951,2016,8070,1963,47425,36.427,2.12,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,250,250,24213.03,2.75862083098,4.15,54.83,82.74,2,2,0.0,14,0.0,50.5526284019,50.5528897125,9.68987275065,9.68958412014
202976,2016,8071,1954,47427,33.31,2.82,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,22141.16,2.38532208093,2.28,62.29,45.32,2,2,0.0,5,0.0,50.5527933209,50.5529761493,9.6910590062,9.69070524567
203001,2016,8072,1960,47429,5.841,2.16,K,KW,B2,1,PVC,Kunststoff,Kunststoff,DN,400,400,5649.12,1.34787875432,1.35,83.04,26.74,1,1,0.0,11,0.0,50.5512883961,50.5513277206,9.69106213118,9.69103237146
203026,2016,8073,1960,47431,53.449,3.16,K,KW,B5,1,B,Beton,Beton,EI,600,900,91707.79,2.58322956348,4.1,58.34,81.86,2,2,0.0,11,0.0,50.5530507754,50.552683347,9.68078408989,9.68124810134
203051,2016,8074,2013,47434,37.247,3.9,K,KW,F,1,GFK,Kunststoff,Kunststoff,DN,600,600,63908.4,0.100151258598,0.0,100.0,0.01,0,1,0.0,64,0.0,50.5530442291,50.5528443469,9.68076087328,9.68038021865
203076,2016,8075,1961,47436,2.667,3.3,K,KW,B5,1,B,Beton,Beton,DN,800,800,5529.89,1.16876790354,2.08,86.62,41.48,1,1,0.0,12,0.0,50.5501135072,50.5501238779,9.68266086514,9.68265296917
203101,2016,8076,2000,47438,2.565,5.0,K,KW,B5,1,B,Beton,Beton,DN,400,400,3123.79,0.1589830379,0.25,99.6,1.51,0,1,0.0,51,0.0,50.5500313274,50.5500339948,9.68607788033,9.68606323914
203126,2016,8077,1966,47440,2.0,2.54,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,DN,1000,1000,3553.5,1.7621931897,2.24,75.79,44.61,2,2,0.0,17,0.0,50.5504132045,50.5504106759,9.68810164386,9.68808821153
203151,2016,8078,2000,47443,4.943,4.14,K,KW,B5,2,SB,Stahlbeton,Stahlbeton,DN,1000,1000,11471.22,2.05916309331,1.31,70.32,25.98,2,2,0.0,51,0.0,50.5503754856,50.5503564497,9.68794806978,9.68792320374
203176,2016,8079,1960,47445,49.503,3.9,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,EI,800,1200,102642.0,1.64354052393,2.65,77.13,53.01,1,1,0.0,11,0.0,50.5515832458,50.5512699741,9.68258322353,9.68304311937
203201,2016,8080,1960,47447,11.694,3.12,K,KW,B5,1,B,Beton,Beton,EI,500,750,18208.73,1.58007025969,5.06,78.4,100.0,1,1,0.0,11,0.0,50.5515846298,50.5515298703,9.68256651634,9.68246357003
203226,2016,8081,1960,47449,41.246,3.37,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,33724.79,2.00539276399,1.06,69.89,21.19,2,2,0.0,11,0.0,50.5511990565,50.5509530349,9.6864639241,9.68604734396
203251,2016,8082,1960,47451,33.036,3.68,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,200,200,27011.89,1.62166619404,4.02,79.67,80.37,1,1,0.0,11,0.0,50.5509469815,50.5507556078,9.68603681059,9.68569864871
203276,2016,8083,1960,47453,7.092,3.59,K,KW,B5,1,B,Beton,Beton,DN,300,300,6989.52,3.36032725417,3.7,39.19,73.66,3,1,0.0,11,0.0,50.5511994676,50.5512019525,9.68656199145,9.6864760915
203301,2016,8084,2013,47455,50.421,2.3,K,KW,BG,1,PP,Kunststoff,Kunststoff,DN,242,242,33514.84,0.000441452927296,0.0,100.0,0.01,0,1,0.0,64,0.0,50.5499188157,50.5503109991,9.6904186527,9.69009048122
203326,2016,8085,2000,47457,13.919,2.89,K,KW,B5,1,B,Beton,Beton,DN,400,400,13461.76,0.0576448341379,0.1,99.42,2.06,0,1,0.0,51,0.0,50.5516240403,50.5515549125,9.68487309394,9.68472408876
203351,2016,8086,1999,47459,16.222,2.64,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,250,250,10782.76,1.05555859908,3.03,88.89,60.64,1,1,0.0,50,0.0,50.5514210837,50.5513302246,9.68448682724,9.68432608908
203376,2016,8087,1999,47461,73.482,3.83,K,KW,B5,1,B,Beton,Beton,DN,300,300,72420.19,1.31812783383,2.13,83.64,42.63,1,1,0.0,50,0.0,50.5513241522,50.5508743564,9.68431569672,9.68357523345
203401,2016,8088,2000,47463,71.614,2.58,K,KW,B5,1,B,Beton,Beton,DN,400,400,69261.48,0.0576448341379,0.1,99.42,2.06,0,1,0.0,51,0.0,50.5520541799,50.5516296956,9.68562536541,9.68488404502
203426,2016,8089,2000,47465,27.821,2.76,K,KW,B5,1,B,Beton,Beton,DN,300,300,22459.89,0.0576448341379,0.1,99.42,2.06,0,1,0.0,51,0.0,50.5522005596,50.552059808,9.68594378452,9.68563634452
203451,2016,8090,2000,47467,18.401,2.71,K,KW,B5,1,B,Beton,Beton,DN,300,300,14855.13,0.0576448341379,0.1,99.42,2.06,0,1,0.0,51,0.0,50.5522974724,50.5522058252,9.68615431898,9.68595523838
203476,2016,8091,2000,47469,5.204,2.44,K,KW,B5,1,B,Beton,Beton,DN,300,300,4201.19,0.0576448341379,0.1,99.42,2.06,0,1,0.0,51,0.0,50.552337803,50.5523041199,9.68619018026,9.68616323796
203501,2016,8092,1960,47471,37.188,3.47,K,KW,B4,2,B,Beton,Beton,EI,400,600,42081.94,2.49157110678,3.21,60.17,63.92,2,2,0.0,11,0.0,50.5515491323,50.5513003468,9.68472519075,9.68505299483
203526,2016,8093,1960,47473,12.184,1.92,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,400,400,9822.13,2.71449167134,5.06,55.71,100.0,2,2,0.0,11,0.0,50.5501460074,50.5502342794,9.68262587677,9.68255025099
203551,2016,8094,1905,47475,60.377,3.69,K,KW,B5,1,STZ,Steinzeug,Gesamt lt 1945,DN,200,200,49367.25,4.59312073451,5.06,8.14,100.0,5,1,0.0,0,1.0,50.5500965466,50.5505685381,9.68014160168,9.6797496734
203576,2016,8095,1905,47477,57.321,3.81,K,KW,B4,1,B,Beton,Gesamt lt 1945,EI,800,1200,118852.23,2.95966809163,4.41,50.81,87.66,2,2,0.0,0,1.0,50.5505703019,50.550321829,9.67974022729,9.67904748524
203601,2016,8096,1905,47479,38.046,2.48,K,KW,B5,1,STZ,Steinzeug,Gesamt lt 1945,DN,200,200,25289.18,4.18459314974,5.06,16.31,100.0,4,1,0.0,0,1.0,50.5502213786,50.5500963768,9.67990208172,9.67941731441
203626,2016,8097,1966,47481,40.393,4.12,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,400,400,49192.62,4.08094207435,4.13,18.38,82.36,4,1,0.0,17,0.0,50.5501051115,50.5504270433,9.68125960131,9.6810277653
203651,2016,8098,1966,47483,33.991,3.69,K,KW,B5,2,STZ,Steinzeug,Steinzeug,DN,400,400,38464.22,4.08094207435,5.06,18.38,100.0,4,1,0.0,17,0.0,50.5504349882,50.5506822117,9.68102096321,9.68077534413
203676,2016,8099,1961,47485,62.272,2.49,K,KW,B4,1,B,Beton,Beton,EI,700,1050,99040.5,2.44593853605,4.11,61.08,81.99,2,2,0.0,12,0.0,50.5506868438,50.5506953456,9.68073680498,9.68063471715
203701,2016,8100,1961,47492,1.447,3.08,K,KW,B5,1,B,Beton,Beton,EI,700,1050,2660.82,1.16876790354,2.08,86.62,41.48,1,1,0.0,12,0.0,50.5506872846,50.5506861321,9.68075830922,9.68075085376
203726,2016,8101,1960,47494,16.582,3.01,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,400,400,18764.19,3.8214374977,4.4,25.36,87.44,4,1,0.0,11,0.0,50.5508287911,50.5506904974,9.68078197204,9.68077179343
203751,2016,8102,1960,47496,16.247,2.82,K,KW,B5,1,STZ,Steinzeug,Steinzeug,DN,350,350,13116.2,3.76489635732,4.4,27.05,87.44,3,1,0.0,11,0.0,50.5508274801,50.5506907473,9.6807600882,9.6807444271
203776,2016,8103,1960,47498,19.565,2.93,K,KW,B5,1,B,Beton,Beton,EI,600,900,29047.18,3.2849331334,4.53,41.45,90.04,3,1,0.0,11,0.0,50.5505817849,50.5506511413,9.68173898575,9.68150236603
203801,2016,8104,1960,47500,21.362,2.33,K,KW,B5,1,B,Beton,Beton,EI,500,750,28079.28,4.60245426374,4.79,90.0,19.94,1,1,0.0,11,0.0,50.5505631891,50.5506511405,9.68175085686,9.68150250717
203826,2016,8105,2000,47502,31.3,3.42,K,KW,B5,2,B,Beton,Beton,DN,600,600,53704.54,1.72544671633,1.11,75.49,22.27,2,2,0.0,51,0.0,50.5507238721,50.5506874707,9.68117926624,9.68077263912
203851,2016,8106,1960,47504,54.459,1.87,K,KW,B5,1,B,Beton,Beton,EI,500,750,60185.36,2.51850893704,4.1,59.63,81.86,2,2,0.0,11,0.0,50.5503479092,50.5505591586,9.6824429632,9.68176186524
203876,2016,8107,1960,47506,32.152,3.03,K,KW,B5,2,B,Beton,Beton,EI,600,900,55166.4,2.7571375634,3.0,54.86,60.0,3,3,16925.42,11,0.0,50.550223658,50.5502774236,9.68316225215,9.68273073193
203901,2016,8108,1960,47508,77.018,3.25,K,KW,B5,1,B,Beton,Beton,EI,600,900,132147.48,3.28976466582,4.1,41.31,81.86,3,1,0.0,11,0.0,50.5502802267,50.5505774887,9.68271740516,9.6817523617
203926,2016,8109,1960,47510,9.891,3.74,K,KW,B5,1,B,Beton,Beton,EI,400,600,11192.66,3.67845478812,3.59,29.65,71.61,3,1,0.0,11,0.0,50.5501059016,50.5500339451,9.68614325791,9.68608846245
203951,2016,8110,2000,47512,6.49,4.38,K,KW,B5,1,B,Beton,Beton,DN,800,800,15061.34,0.0761654222956,0.18,99.24,3.51,0,1,0.0,51,0.0,50.550190802,50.5501636457,9.68318735433,9.68314383953
203976,2016,8111,1960,47514,16.573,3.18,K,KW,B5,2,B,Beton,Beton,EI,600,900,28435.95,2.60777998365,3.07,57.84,61.37,2,2,0.0,11,0.0,50.5501983967,50.5502378434,9.68318661717,9.68298083488
204001,2016,8112,1960,47516,38.915,2.18,K,KW,B5,1,B,Beton,Beton,EI,600,900,57775.15,4.3410575213,5.06,14.64,100.0,4,1,0.0,11,0.0,50.5502409854,50.5503446131,9.68296492992,9.68245601469
204026,2016,8113,1960,47518,38.081,3.99,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,EI,800,1200,78959.05,2.14980481323,2.11,67.0,42.12,2,2,0.0,11,0.0,50.5505166214,50.5502055233,9.68336662875,9.6832012872
204051,2016,8114,1905,47520,53.051,3.03,K,KW,B5,1,B,Beton,Gesamt lt 1945,EI,200,300,43377.15,4.71037632697,4.97,90.0,20.0,1,1,0.0,0,1.0,50.5506448885,50.5502307841,9.68341490878,9.68319079757
204076,2016,8115,1960,47522,41.487,4.52,K,KW,B5,1,SB,Stahlbeton,Stahlbeton,EI,800,1200,96278.88,2.2304772326,2.11,65.39,42.12,2,2,0.0,11,0.0,50.5508669362,50.550525047,9.68356768726,9.68337140864
204101,2016,8116,1905,47524,17.414,4.0,K,KW,B5,2,SB,Stahlbeton,Gesamt lt 1945,EI,800,1200,40412.67,4.4081495376,5.06,11.84,100.0,4,1,0.0,0,1.0,50.5500375127,50.54999674,9.67895211761,9.6787294422
204126,2016,8117,1905,47526,34.781,3.66,K,KW,F,2,STZ,Steinzeug,Gesamt lt 1945,DN,200,200,28438.68,3.16278903868,4.19,45.12,83.43,3,1,0.0,0,1.0,50.5505697219,50.5502976139,9.67759750753,9.67781029221
